result_id,olympian_id,year,event_id,medal
87465,10445,1984,281,No medal
87466,9218,1984,284,No medal
87467,9218,1984,287,No medal
87468,9854,1984,71,No medal
87469,9719,1984,548,No medal
87470,9822,1984,551,Silver
87471,10352,1984,303,No medal
87472,10352,1984,308,No medal
87473,10352,1984,297,No medal
87474,9889,1984,304,No medal
87475,9185,1984,635,No medal
87476,9282,1984,82,No medal
87477,118190,1984,196,No medal
87478,118182,1984,473,No medal
87479,118230,1984,70,No medal
87480,118230,1984,67,No medal
87481,118188,1984,200,Bronze
87482,118178,1984,198,No medal
87483,118220,1984,197,No medal
87484,118202,1984,205,No medal
87485,118251,1984,64,No medal
87486,118251,1984,78,No medal
87487,118142,1984,82,No medal
87488,118203,1984,470,No medal
87489,118089,1984,74,No medal
87490,118269,1984,202,No medal
87491,118111,1984,475,No medal
87492,118103,1984,207,No medal
87493,118084,1984,203,No medal
87494,118271,1984,204,No medal
87495,21274,1984,814,No medal
87496,22393,1984,88,No medal
87497,21042,1984,411,No medal
87498,21042,1984,410,No medal
87499,20200,1984,413,No medal
87500,20200,1984,412,No medal
87501,21640,1984,413,No medal
87502,21186,1984,815,Gold
87503,21641,1984,459,Bronze
87504,20166,1984,82,Bronze
87505,21406,1984,109,No medal
87506,22635,1984,651,No medal
87507,22899,1984,451,No medal
87508,22899,1984,457,No medal
87509,22899,1984,453,No medal
87510,22899,1984,452,No medal
87511,22899,1984,455,Bronze
87512,22899,1984,454,No medal
87513,21854,1984,451,No medal
87514,21854,1984,457,No medal
87515,21854,1984,453,No medal
87516,21854,1984,452,No medal
87517,21854,1984,455,Bronze
87518,21854,1984,454,No medal
87519,22405,1984,836,Silver
87520,21005,1984,372,Gold
87521,22500,1984,815,Gold
87522,20203,1984,607,No medal
87523,21855,1984,716,No medal
87524,21855,1984,708,No medal
87525,20938,1984,185,Bronze
87526,21065,1984,108,No medal
87527,22690,1984,411,No medal
87528,22690,1984,410,No medal
87529,22729,1984,814,No medal
87530,22487,1984,820,No medal
